Id,Name,ScheduleId,TotalArrivalTime,Latitude,Longitude
1741,Stop 1741,17,67,12.1434856,-86.2592914
1742,Stop 1742,17,67,12.1426301,-86.2567191
1743,Stop 1743,17,67,12.1375655,-86.2535434
1744,Stop 1744,17,67,12.1369573,-86.2536565
1745,Stop 1745,17,67,12.1351198,-86.2539963
1746,Stop 1746,17,67,12.1327668,-86.2525993
1747,Stop 1747,17,67,12.1310264,-86.2529213
1748,Stop 1748,17,67,12.1296295,-86.2531302
1749,Stop 1749,17,67,12.1283328,-86.2515315
1750,Stop 1750,17,67,12.1254602,-86.2544993
1751,Stop 1751,17,67,12.1211837,-86.2526237
1752,Stop 1752,17,67,12.1175126,-86.2519282
1753,Stop 1753,17,67,12.1175347,-86.2500154
1754,Stop 1754,17,67,12.1205462,-86.2459136
1755,Stop 1755,17,67,12.1215718,-86.2434657
1756,Stop 1756,17,67,12.1183255,-86.2393597
1757,Stop 1757,17,67,12.1178599,-86.2387919
1758,Stop 1758,17,67,12.115766,-86.2370703
1759,Stop 1759,17,67,12.1147076,-86.2363401
1760,Stop 1760,17,67,12.1116664,-86.234288
1761,Stop 1761,17,67,12.1095725,-86.2320563
1762,Stop 1762,17,67,12.1089073,-86.2289429
1763,Stop 1763,17,67,12.1090605,-86.2276009
1764,Stop 1764,17,67,12.1092995,-86.2249958
1765,Stop 1765,17,67,12.1092121,-86.2237215
1766,Stop 1766,17,67,12.1077542,-86.2237022
1767,Stop 1767,17,67,12.1054254,-86.2237227
1768,Stop 1768,17,67,12.1047207,-86.2256711
1769,Stop 1769,17,67,12.1047854,-86.22871
1770,Stop 1770,17,67,12.1047087,-86.228711
1771,Stop 1771,17,67,12.1046298,-86.2256699
1772,Stop 1772,17,67,12.1054082,-86.2235959
1773,Stop 1773,17,67,12.1077853,-86.2235523
1774,Stop 1774,17,67,12.1092094,-86.22356
1775,Stop 1775,17,67,12.1093894,-86.224891
1776,Stop 1776,17,67,12.1091407,-86.2276132
1777,Stop 1777,17,67,12.1090411,-86.2285695
1778,Stop 1778,17,67,12.1096633,-86.2319678
1779,Stop 1779,17,67,12.1117045,-86.234195
1780,Stop 1780,17,67,12.114744,-86.2362448
1781,Stop 1781,17,67,12.117949,-86.2387155
1782,Stop 1782,17,67,12.1183805,-86.2392914
1783,Stop 1783,17,67,12.1210068,-86.2426899
1784,Stop 1784,17,67,12.1210174,-86.2457915
1785,Stop 1785,17,67,12.1183951,-86.2492482
1786,Stop 1786,17,67,12.1175431,-86.2517319
1787,Stop 1787,17,67,12.1226555,-86.2526517
1788,Stop 1788,17,67,12.1254717,-86.2541078
1789,Stop 1789,17,67,12.1265509,-86.2514609
1790,Stop 1790,17,67,12.1283215,-86.2514078
1791,Stop 1791,17,67,12.1296253,-86.2530366
1792,Stop 1792,17,67,12.1310236,-86.2528149
1793,Stop 1793,17,67,12.1327649,-86.2525094
1794,Stop 1794,17,67,12.1348319,-86.2527811
1795,Stop 1795,17,67,12.1368155,-86.2535973
1796,Stop 1796,17,67,12.1375488,-86.253452
1797,Stop 1797,17,67,12.1391021,-86.2566546
1798,Stop 1798,17,67,12.1393447,-86.2582031
1799,Stop 1799,17,67,12.1424451,-86.2577282
1800,Stop 1800,17,67,12.1438483,-86.2588428
1801,Stop 1801,17,67,12.1450592,-86.2601608
1802,Stop 1802,17,67,12.1434856,-86.2592914
1803,Stop 1803,17,67,12.1426301,-86.2567191
1804,Stop 1804,17,67,12.1423045,-86.2532899
1805,Stop 1805,17,67,12.1435307,-86.2509417
1806,Stop 1806,17,67,12.1488611,-86.2490939
1807,Stop 1807,17,67,12.151989,-86.2490227
1808,Stop 1808,17,67,12.1526786,-86.2482815
1809,Stop 1809,17,67,12.1524901,-86.2460855
1810,Stop 1810,17,67,12.1522152,-86.2428961
1811,Stop 1811,17,67,12.1524117,-86.2384819
1812,Stop 1812,17,67,12.1559632,-86.2381458
1813,Stop 1813,17,67,12.1560941,-86.2364556
1814,Stop 1814,17,67,12.1568872,-86.2344285
1815,Stop 1815,17,67,12.1568226,-86.2323292
1816,Stop 1816,17,67,12.1567767,-86.2298635
1817,Stop 1817,17,67,12.1557842,-86.2275535
1818,Stop 1818,17,67,12.155958,-86.2240433
1819,Stop 1819,17,67,12.1559383,-86.2222585
1820,Stop 1820,17,67,12.1554014,-86.2198485
1821,Stop 1821,17,67,12.1550838,-86.2184743
1822,Stop 1822,17,67,12.1550357,-86.2169473
1823,Stop 1823,17,67,12.1561762,-86.2133385
1824,Stop 1824,17,67,12.1566088,-86.2111748
1825,Stop 1825,18,67,12.1566088,-86.2111748
1826,Stop 1826,18,67,12.1562701,-86.2133627
1827,Stop 1827,18,67,12.1551573,-86.2169424
1828,Stop 1828,18,67,12.1551476,-86.2183005
1829,Stop 1829,18,67,12.1554904,-86.2197255
1830,Stop 1830,18,67,12.1560616,-86.2222449
1831,Stop 1831,18,67,12.1560254,-86.2240433
1832,Stop 1832,18,67,12.1569176,-86.2291481
1833,Stop 1833,18,67,12.1569099,-86.2323275
1834,Stop 1834,18,67,12.1571374,-86.2346039
1835,Stop 1835,18,67,12.1563903,-86.2358366
1836,Stop 1836,18,67,12.155966,-86.238429
1837,Stop 1837,18,67,12.1529185,-86.2387029
1838,Stop 1838,18,67,12.1521471,-86.2427114
1839,Stop 1839,18,67,12.1524421,-86.2460419
1840,Stop 1840,18,67,12.1526418,-86.2482814
1841,Stop 1841,18,67,12.151711,-86.2491565
1842,Stop 1842,18,67,12.1484197,-86.2495522
1843,Stop 1843,18,67,12.145137,-86.2515321
1844,Stop 1844,18,67,12.1453802,-86.2536353
1845,Stop 1845,18,67,12.1444155,-86.2561512
1846,Stop 1846,18,67,12.1443419,-86.2599037
1847,Stop 1847,18,67,12.1434856,-86.2592914
1848,Stop 1848,18,67,12.1426301,-86.2567191
1849,Stop 1849,18,67,12.1375655,-86.2535434
1850,Stop 1850,18,67,12.1369573,-86.2536565
1851,Stop 1851,18,67,12.1351198,-86.2539963
1852,Stop 1852,18,67,12.1327668,-86.2525993
1853,Stop 1853,18,67,12.1310264,-86.2529213
1854,Stop 1854,18,67,12.1296295,-86.2531302
1855,Stop 1855,18,67,12.1283328,-86.2515315
1856,Stop 1856,18,67,12.1254602,-86.2544993
1857,Stop 1857,18,67,12.1211837,-86.2526237
1858,Stop 1858,18,67,12.1175126,-86.2519282
1859,Stop 1859,18,67,12.1175347,-86.2500154
1860,Stop 1860,18,67,12.1205462,-86.2459136
1861,Stop 1861,18,67,12.1215718,-86.2434657
1862,Stop 1862,18,67,12.1183255,-86.2393597
1863,Stop 1863,18,67,12.1178599,-86.2387919
1864,Stop 1864,18,67,12.115766,-86.2370703
1865,Stop 1865,18,67,12.1147076,-86.2363401
1866,Stop 1866,18,67,12.1116664,-86.234288
1867,Stop 1867,18,67,12.1095725,-86.2320563
1868,Stop 1868,18,67,12.1089073,-86.2289429
1869,Stop 1869,18,67,12.1090605,-86.2276009
1870,Stop 1870,18,67,12.1092995,-86.2249958
1871,Stop 1871,18,67,12.1092121,-86.2237215
1872,Stop 1872,18,67,12.1077542,-86.2237022
1873,Stop 1873,18,67,12.1054254,-86.2237227
1874,Stop 1874,18,67,12.1047207,-86.2256711
1875,Stop 1875,18,67,12.1047854,-86.22871
1876,Stop 1876,18,67,12.1047087,-86.228711
1877,Stop 1877,18,67,12.1046298,-86.2256699
1878,Stop 1878,18,67,12.1054082,-86.2235959
1879,Stop 1879,18,67,12.1077853,-86.2235523
1880,Stop 1880,18,67,12.1092094,-86.22356
1881,Stop 1881,18,67,12.1093894,-86.224891
1882,Stop 1882,18,67,12.1091407,-86.2276132
1883,Stop 1883,18,67,12.1090411,-86.2285695
1884,Stop 1884,18,67,12.1096633,-86.2319678
1885,Stop 1885,18,67,12.1117045,-86.234195
1886,Stop 1886,18,67,12.114744,-86.2362448
1887,Stop 1887,18,67,12.117949,-86.2387155
1888,Stop 1888,18,67,12.1183805,-86.2392914
1889,Stop 1889,18,67,12.1210068,-86.2426899
1890,Stop 1890,18,67,12.1210174,-86.2457915
1891,Stop 1891,18,67,12.1183951,-86.2492482
1892,Stop 1892,18,67,12.1175431,-86.2517319
1893,Stop 1893,18,67,12.1226555,-86.2526517
1894,Stop 1894,18,67,12.1254717,-86.2541078
1895,Stop 1895,18,67,12.1265509,-86.2514609
1896,Stop 1896,18,67,12.1283215,-86.2514078
1897,Stop 1897,18,67,12.1296253,-86.2530366
1898,Stop 1898,18,67,12.1310236,-86.2528149
1899,Stop 1899,18,67,12.1327649,-86.2525094
1900,Stop 1900,18,67,12.1348319,-86.2527811
1901,Stop 1901,18,67,12.1368155,-86.2535973
1902,Stop 1902,18,67,12.1375488,-86.253452
1903,Stop 1903,18,67,12.1391021,-86.2566546
1904,Stop 1904,18,67,12.1393447,-86.2582031
1905,Stop 1905,18,67,12.1424451,-86.2577282
1906,Stop 1906,18,67,12.1438483,-86.2588428
1907,Stop 1907,18,67,12.1450592,-86.2601608
1908,Stop 1908,18,67,12.1434856,-86.2592914
1909,Stop 1909,18,67,12.1426301,-86.2567191
1910,Stop 1910,18,67,12.1423045,-86.2532899
1911,Stop 1911,18,67,12.1435307,-86.2509417
1912,Stop 1912,18,67,12.1488611,-86.2490939
1913,Stop 1913,18,67,12.151989,-86.2490227
1914,Stop 1914,18,67,12.1526786,-86.2482815
1915,Stop 1915,18,67,12.1524901,-86.2460855
1916,Stop 1916,18,67,12.1522152,-86.2428961
1917,Stop 1917,18,67,12.1524117,-86.2384819
1918,Stop 1918,18,67,12.1559632,-86.2381458
1919,Stop 1919,18,67,12.1560941,-86.2364556
1920,Stop 1920,18,67,12.1568872,-86.2344285
1921,Stop 1921,18,67,12.1568226,-86.2323292
1922,Stop 1922,18,67,12.1567767,-86.2298635
1923,Stop 1923,18,67,12.1557842,-86.2275535
1924,Stop 1924,18,67,12.155958,-86.2240433
1925,Stop 1925,18,67,12.1559383,-86.2222585
1926,Stop 1926,18,67,12.1554014,-86.2198485
1927,Stop 1927,18,67,12.1550838,-86.2184743
1928,Stop 1928,18,67,12.1550357,-86.2169473
1929,Stop 1929,18,67,12.1561762,-86.2133385
1930,Stop 1930,18,67,12.1566088,-86.2111748
1931,Stop 1931,19,63,12.1047087,-86.228711
1932,Stop 1932,19,63,12.1046298,-86.2256699
1933,Stop 1933,19,63,12.1054082,-86.2235959
1934,Stop 1934,19,63,12.1077853,-86.2235523
1935,Stop 1935,19,63,12.1092094,-86.22356
1936,Stop 1936,19,63,12.1093894,-86.224891
1937,Stop 1937,19,63,12.1091407,-86.2276132
1938,Stop 1938,19,63,12.1090411,-86.2285695
1939,Stop 1939,19,63,12.1096633,-86.2319678
1940,Stop 1940,19,63,12.1117045,-86.234195
1941,Stop 1941,19,63,12.114744,-86.2362448
1942,Stop 1942,19,63,12.115815,-86.2369821
1943,Stop 1943,19,63,12.117949,-86.2387155
1944,Stop 1944,19,63,12.1183805,-86.2392914
1945,Stop 1945,19,63,12.1210068,-86.2426899
1946,Stop 1946,19,63,12.1227914,-86.2430506
1947,Stop 1947,19,63,12.1262267,-86.241175
1948,Stop 1948,19,63,12.1289846,-86.2447727
1949,Stop 1949,19,63,12.1297019,-86.245307
1950,Stop 1950,19,63,12.1314195,-86.2445413
1951,Stop 1951,19,63,12.1323606,-86.24459
1952,Stop 1952,19,63,12.1350502,-86.2441751
1953,Stop 1953,19,63,12.1359322,-86.2460253
1954,Stop 1954,19,63,12.1360063,-86.2498942
1955,Stop 1955,19,63,12.1362433,-86.2506083
1956,Stop 1956,19,63,12.1368155,-86.2535973
1957,Stop 1957,19,63,12.1375488,-86.253452
1958,Stop 1958,19,63,12.1385793,-86.2538025
1959,Stop 1959,19,63,12.1391021,-86.2566546
1960,Stop 1960,19,63,12.1393447,-86.2582031
1961,Stop 1961,19,63,12.1424451,-86.2577282
1962,Stop 1962,19,63,12.1438483,-86.2588428
1963,Stop 1963,19,63,12.1450259,-86.2608299
1964,Stop 1964,19,63,12.1442184,-86.2667235
1965,Stop 1965,19,63,12.1445117,-86.2682506
1966,Stop 1966,19,63,12.1455331,-86.2737374
1967,Stop 1967,19,63,12.1481062,-86.2743883
1968,Stop 1968,19,63,12.1521896,-86.2738517
1969,Stop 1969,19,63,12.1565664,-86.2743874
1970,Stop 1970,19,63,12.1569561,-86.2776975
1971,Stop 1971,19,63,12.1572706,-86.2819083
1972,Stop 1972,19,63,12.1569464,-86.2821942
1973,Stop 1973,19,63,12.1551064,-86.2823926
1974,Stop 1974,19,63,12.1530176,-86.282687
1975,Stop 1975,19,63,12.152205,-86.2831289
1976,Stop 1976,19,63,12.1523206,-86.2851342
1977,Stop 1977,19,63,12.1524316,-86.2877626
1978,Stop 1978,19,63,12.1525937,-86.2912014
1979,Stop 1979,19,63,12.1551964,-86.2941733
1980,Stop 1980,19,63,12.1552743,-86.2968772
1981,Stop 1981,19,63,12.1574344,-86.2969299
1982,Stop 1982,19,63,12.1580649,-86.2992548
1983,Stop 1983,19,63,12.157522,-86.3043751
1984,Stop 1984,19,63,12.1524888,-86.3059974
1985,Stop 1985,19,63,12.1516988,-86.3091274
1986,Stop 1986,19,63,12.1489482,-86.3107299
1987,Stop 1987,19,63,12.1486448,-86.3105607
1988,Stop 1988,19,63,12.1512175,-86.3105
1989,Stop 1989,19,63,12.1515886,-86.3090624
1990,Stop 1990,19,63,12.152205,-86.3063796
1991,Stop 1991,19,63,12.1531356,-86.3044132
1992,Stop 1992,19,63,12.1562604,-86.3042514
1993,Stop 1993,19,63,12.1578406,-86.3042372
1994,Stop 1994,19,63,12.1579572,-86.2999916
1995,Stop 1995,19,63,12.1574349,-86.2970572
1996,Stop 1996,19,63,12.1551903,-86.2968792
1997,Stop 1997,19,63,12.1550573,-86.2941411
1998,Stop 1998,19,63,12.1531163,-86.2919909
1999,Stop 1999,19,63,12.1524775,-86.2911971
2000,Stop 2000,19,63,12.152348,-86.2883806
2001,Stop 2001,19,63,12.152289,-86.2873252
2002,Stop 2002,19,63,12.1522055,-86.2850996
2003,Stop 2003,19,63,12.15214,-86.2834939
2004,Stop 2004,19,63,12.1530088,-86.2824784
2005,Stop 2005,19,63,12.1546081,-86.2809912
2006,Stop 2006,19,63,12.1545275,-86.2784892
2007,Stop 2007,19,63,12.1564953,-86.2743941
2008,Stop 2008,19,63,12.1532056,-86.2740495
2009,Stop 2009,19,63,12.1477696,-86.2747065
2010,Stop 2010,19,63,12.1453369,-86.2738749
2011,Stop 2011,19,63,12.1444475,-86.2687583
2012,Stop 2012,19,63,12.1441639,-86.26712
2013,Stop 2013,19,63,12.144232,-86.2615905
2014,Stop 2014,19,63,12.1404057,-86.2596442
2015,Stop 2015,19,63,12.1392621,-86.2582148
2016,Stop 2016,19,63,12.1389972,-86.2566804
2017,Stop 2017,19,63,12.1385025,-86.2538242
2018,Stop 2018,19,63,12.1375655,-86.2535434
2019,Stop 2019,19,63,12.1369573,-86.2536565
2020,Stop 2020,19,63,12.1362488,-86.2508316
2021,Stop 2021,19,63,12.1359025,-86.2499617
2022,Stop 2022,19,63,12.1356788,-86.2478592
2023,Stop 2023,19,63,12.1358344,-86.246004
2024,Stop 2024,19,63,12.134963,-86.2441898
2025,Stop 2025,19,63,12.1323954,-86.2447001
2026,Stop 2026,19,63,12.1314151,-86.2446397
2027,Stop 2027,19,63,12.1299703,-86.2452431
2028,Stop 2028,19,63,12.1289775,-86.2451622
2029,Stop 2029,19,63,12.1263697,-86.241792
2030,Stop 2030,19,63,12.1238517,-86.2422781
2031,Stop 2031,19,63,12.1215718,-86.2434657
2032,Stop 2032,19,63,12.1183255,-86.2393597
2033,Stop 2033,19,63,12.1178599,-86.2387919
2034,Stop 2034,19,63,12.115766,-86.2370703
2035,Stop 2035,19,63,12.1147076,-86.2363401
2036,Stop 2036,19,63,12.1116664,-86.234288
2037,Stop 2037,19,63,12.1095725,-86.2320563
2038,Stop 2038,19,63,12.1090605,-86.2276009
2039,Stop 2039,19,63,12.1092995,-86.2249958
2040,Stop 2040,19,63,12.1092121,-86.2237215
2041,Stop 2041,19,63,12.1077542,-86.2237022
2042,Stop 2042,19,63,12.1054254,-86.2237227
2043,Stop 2043,19,63,12.1047207,-86.2256711
2044,Stop 2044,19,63,12.1047854,-86.22871
2045,Stop 2045,20,63,12.1047087,-86.228711
2046,Stop 2046,20,63,12.1046298,-86.2256699
2047,Stop 2047,20,63,12.1054082,-86.2235959
2048,Stop 2048,20,63,12.1077853,-86.2235523
2049,Stop 2049,20,63,12.1092094,-86.22356
2050,Stop 2050,20,63,12.1093894,-86.224891
2051,Stop 2051,20,63,12.1091407,-86.2276132
2052,Stop 2052,20,63,12.1090411,-86.2285695
2053,Stop 2053,20,63,12.1096633,-86.2319678
2054,Stop 2054,20,63,12.1117045,-86.234195
2055,Stop 2055,20,63,12.114744,-86.2362448
2056,Stop 2056,20,63,12.115815,-86.2369821
2057,Stop 2057,20,63,12.117949,-86.2387155
2058,Stop 2058,20,63,12.1183805,-86.2392914
2059,Stop 2059,20,63,12.1210068,-86.2426899
2060,Stop 2060,20,63,12.1227914,-86.2430506
2061,Stop 2061,20,63,12.1262267,-86.241175
2062,Stop 2062,20,63,12.1289846,-86.2447727
2063,Stop 2063,20,63,12.1297019,-86.245307
2064,Stop 2064,20,63,12.1314195,-86.2445413
2065,Stop 2065,20,63,12.1323606,-86.24459
2066,Stop 2066,20,63,12.1350502,-86.2441751
2067,Stop 2067,20,63,12.1359322,-86.2460253
2068,Stop 2068,20,63,12.1360063,-86.2498942
2069,Stop 2069,20,63,12.1362433,-86.2506083
2070,Stop 2070,20,63,12.1368155,-86.2535973
2071,Stop 2071,20,63,12.1375488,-86.253452
2072,Stop 2072,20,63,12.1385793,-86.2538025
2073,Stop 2073,20,63,12.1391021,-86.2566546
2074,Stop 2074,20,63,12.1393447,-86.2582031
2075,Stop 2075,20,63,12.1424451,-86.2577282
2076,Stop 2076,20,63,12.1438483,-86.2588428
2077,Stop 2077,20,63,12.1450259,-86.2608299
2078,Stop 2078,20,63,12.1442184,-86.2667235
2079,Stop 2079,20,63,12.1445117,-86.2682506
2080,Stop 2080,20,63,12.1455331,-86.2737374
2081,Stop 2081,20,63,12.1481062,-86.2743883
2082,Stop 2082,20,63,12.1521896,-86.2738517
2083,Stop 2083,20,63,12.1565664,-86.2743874
2084,Stop 2084,20,63,12.1569561,-86.2776975
2085,Stop 2085,20,63,12.1572706,-86.2819083
2086,Stop 2086,20,63,12.1569464,-86.2821942
2087,Stop 2087,20,63,12.1551064,-86.2823926
2088,Stop 2088,20,63,12.1530176,-86.282687
2089,Stop 2089,20,63,12.152205,-86.2831289
2090,Stop 2090,20,63,12.1523206,-86.2851342
2091,Stop 2091,20,63,12.1524316,-86.2877626
2092,Stop 2092,20,63,12.1525937,-86.2912014
2093,Stop 2093,20,63,12.1551964,-86.2941733
2094,Stop 2094,20,63,12.1552743,-86.2968772
2095,Stop 2095,20,63,12.1574344,-86.2969299
2096,Stop 2096,20,63,12.1580649,-86.2992548
2097,Stop 2097,20,63,12.157522,-86.3043751
2098,Stop 2098,20,63,12.1524888,-86.3059974
2099,Stop 2099,20,63,12.1516988,-86.3091274
2100,Stop 2100,20,63,12.1489482,-86.3107299
2101,Stop 2101,20,63,12.1486448,-86.3105607
2102,Stop 2102,20,63,12.1512175,-86.3105
2103,Stop 2103,20,63,12.1515886,-86.3090624
2104,Stop 2104,20,63,12.152205,-86.3063796
2105,Stop 2105,20,63,12.1531356,-86.3044132
2106,Stop 2106,20,63,12.1562604,-86.3042514
2107,Stop 2107,20,63,12.1578406,-86.3042372
2108,Stop 2108,20,63,12.1579572,-86.2999916
2109,Stop 2109,20,63,12.1574349,-86.2970572
2110,Stop 2110,20,63,12.1551903,-86.2968792
2111,Stop 2111,20,63,12.1550573,-86.2941411
2112,Stop 2112,20,63,12.1531163,-86.2919909
2113,Stop 2113,20,63,12.1524775,-86.2911971
2114,Stop 2114,20,63,12.152348,-86.2883806
2115,Stop 2115,20,63,12.152289,-86.2873252
2116,Stop 2116,20,63,12.1522055,-86.2850996
2117,Stop 2117,20,63,12.15214,-86.2834939
2118,Stop 2118,20,63,12.1530088,-86.2824784
2119,Stop 2119,20,63,12.1546081,-86.2809912
2120,Stop 2120,20,63,12.1545275,-86.2784892
2121,Stop 2121,20,63,12.1564953,-86.2743941
2122,Stop 2122,20,63,12.1532056,-86.2740495
2123,Stop 2123,20,63,12.1477696,-86.2747065
2124,Stop 2124,20,63,12.1453369,-86.2738749
2125,Stop 2125,20,63,12.1444475,-86.2687583
2126,Stop 2126,20,63,12.1441639,-86.26712
2127,Stop 2127,20,63,12.144232,-86.2615905
2128,Stop 2128,20,63,12.1404057,-86.2596442
2129,Stop 2129,20,63,12.1392621,-86.2582148
2130,Stop 2130,20,63,12.1389972,-86.2566804
2131,Stop 2131,20,63,12.1385025,-86.2538242
2132,Stop 2132,20,63,12.1375655,-86.2535434
2133,Stop 2133,20,63,12.1369573,-86.2536565
2134,Stop 2134,20,63,12.1362488,-86.2508316
2135,Stop 2135,20,63,12.1359025,-86.2499617
2136,Stop 2136,20,63,12.1356788,-86.2478592
2137,Stop 2137,20,63,12.1358344,-86.246004
2138,Stop 2138,20,63,12.134963,-86.2441898
2139,Stop 2139,20,63,12.1323954,-86.2447001
2140,Stop 2140,20,63,12.1314151,-86.2446397
2141,Stop 2141,20,63,12.1299703,-86.2452431
2142,Stop 2142,20,63,12.1289775,-86.2451622
2143,Stop 2143,20,63,12.1263697,-86.241792
2144,Stop 2144,20,63,12.1238517,-86.2422781
2145,Stop 2145,20,63,12.1215718,-86.2434657
2146,Stop 2146,20,63,12.1183255,-86.2393597
2147,Stop 2147,20,63,12.1178599,-86.2387919
2148,Stop 2148,20,63,12.115766,-86.2370703
2149,Stop 2149,20,63,12.1147076,-86.2363401
2150,Stop 2150,20,63,12.1116664,-86.234288
2151,Stop 2151,20,63,12.1095725,-86.2320563
2152,Stop 2152,20,63,12.1090605,-86.2276009
2153,Stop 2153,20,63,12.1092995,-86.2249958
2154,Stop 2154,20,63,12.1092121,-86.2237215
2155,Stop 2155,20,63,12.1077542,-86.2237022
2156,Stop 2156,20,63,12.1054254,-86.2237227
2157,Stop 2157,20,63,12.1047207,-86.2256711
2158,Stop 2158,20,63,12.1047854,-86.22871